0.78763,0.12603,0.52497,0.89948,0.10908,0.63457,0.080846,0.41123,0.71263,0.10042,0.43869
0.80995,0.63781,0.89807,0.62182,0.41461,0.64756,0.48927,0.093755,0.63732,0.95026,0.62004
0.47638,0.6028,0.59148,0.22526,0.66843,0.15655,0.77425,0.21305,0.16912,0.72575,0.46031
0.25619,0.16277,0.62578,0.25075,0.26298,0.84393,0.39742,0.10458,0.19385,0.36307,0.34613
0.87453,0.59977,0.25811,0.35843,0.88754,0.90053,0.44795,0.26885,0.55382,0.17885,0.53284
0.8597,0.23198,0.16811,0.026723,0.32243,0.55516,0.82453,0.80425,0.024408,0.37151,0.41888
0.49187,0.46605,0.041714,0.617,0.57803,0.29881,0.43567,0.13663,0.29972,0.76137,0.41269
0.035303,0.2695,0.99627,0.44695,0.15278,0.88623,0.03138,0.11603,0.25086,0.75967,0.3945
0.89831,0.22342,0.6733,0.81879,0.94893,0.87432,0.39374,0.93696,0.4369,0.16252,0.63672
0.30982,0.68111,0.93405,0.94739,0.59908,0.94887,0.40402,0.041032,0.29383,0.031939,0.51911
0.86451,0.43255,0.092809,0.13779,0.24197,0.22301,0.86774,0.76418,0.34471,0.38478,0.43541
0.59487,0.53512,0.33356,0.85468,0.26564,0.93394,0.38983,0.68307,0.27501,0.027958,0.48937
0.94061,0.53397,0.67117,0.60753,0.75087,0.98132,0.72767,0.85732,0.99184,0.75946,0.78218
0.14604,0.32631,0.028786,0.69455,0.95876,0.72905,0.73675,0.17461,0.35541,0.57465,0.47249
0.45995,0.83372,0.81544,0.32395,0.46168,0.67396,0.59523,0.13439,0.019492,0.12511,0.44429
0.22328,0.44914,0.53453,0.99039,0.71735,0.98006,0.053738,0.63687,0.96038,0.26992,0.58157
0.94941,0.90223,0.19465,0.73395,0.17486,0.10514,0.31411,0.34877,0.39896,0.28392,0.4406
0.31391,0.71828,0.94465,0.087789,0.27953,0.59616,0.82843,0.78215,0.55724,0.036276,0.51444
0.66937,0.84899,0.065465,0.36077,0.25805,0.4326,0.30607,0.96659,0.12993,0.21744,0.42553
0.89339,0.62171,0.39816,0.35609,0.64657,0.73309,0.7317,0.95818,0.045954,0.42436,0.58092
0.0090175,0.70381,0.78089,0.56484,0.023295,0.0075639,0.98897,0.20165,0.82334,0.36095,0.44643
0.46125,0.11005,0.78126,0.45344,0.2971,0.3584,0.48244,0.43122,0.69882,0.67507,0.47491
0.006871,0.07899,0.46063,0.77754,0.81676,0.63139,0.36488,0.8875,0.25093,0.066119,0.43416
0.72715,0.7668,0.89833,0.76683,0.94688,0.53573,0.95978,0.97819,0.5221,0.84536,0.79471
0.89803,0.93123,0.45764,0.75916,0.9388,0.8107,0.93039,0.44696,0.83389,0.98778,0.79946
0.36964,0.17077,0.82317,0.58706,0.96161,0.48913,0.25352,0.67822,0.91449,0.61707,0.58647
0.3225,0.49051,0.40746,0.08394,0.59196,0.87902,0.55331,0.29947,0.89701,0.79431,0.53195
0.77581,0.59897,0.55722,0.29971,0.54766,0.99183,0.48341,0.68477,0.48002,0.74652,0.61659
0.21142,0.24849,0.097839,0.70867,0.85575,0.78903,0.74284,0.10452,0.52087,0.84663,0.51261
0.84361,0.37775,0.2721,0.1253,0.69135,0.55513,0.0084742,0.41603,0.43912,0.78436,0.45132
0.83,0.58961,0.14207,0.59331,0.72619,0.42838,0.21079,0.26538,0.99318,0.48076,0.52597
0.82775,0.60324,0.81784,0.95555,0.65038,0.62765,0.64656,0.062133,0.9382,0.89872,0.7028
0.69486,0.31041,0.34355,0.076229,0.51984,0.60878,0.72716,7.3934e-05,0.16977,0.46329,0.39139
0.36185,0.95207,0.93219,0.95807,0.20654,0.1597,0.57176,0.59292,0.69861,0.30581,0.57395
0.39385,0.33689,0.12899,0.086936,0.54894,0.31773,0.99275,0.72357,0.5721,0.71723,0.4819
0.97656,0.42699,0.91301,0.89731,0.83523,0.047958,0.35928,0.29575,0.62913,0.13618,0.55174
0.37405,0.86478,0.25027,0.029506,0.99945,0.60514,0.2442,0.4382,0.73509,0.55799,0.50987
0.43834,0.60354,0.181,0.80879,0.81906,0.48724,0.75505,0.40437,0.72568,0.15401,0.53771
0.50907,0.66804,0.15258,0.062696,0.33711,0.44594,0.75765,0.13053,0.90151,0.22034,0.41855
0.37855,0.42276,0.97269,0.17702,0.88228,0.55126,0.32149,0.89985,0.54211,0.46289,0.56109
0.80797,0.36082,0.971,0.55552,0.76982,0.68012,0.2052,0.83462,0.86547,0.041521,0.60921
0.61419,0.27328,0.74671,0.48787,0.79238,0.52446,0.59751,0.22003,0.36402,0.29724,0.49177
0.85162,0.97369,0.62362,0.89228,0.9809,0.64698,0.79882,0.40487,0.48236,0.063892,0.6719
0.80293,0.35107,0.84927,0.99181,0.48432,0.35636,0.054371,0.91408,0.70497,0.43808,0.59473
0.96811,0.72382,0.6568,0.51477,0.87706,0.060174,0.47148,0.31102,0.19469,0.15105,0.4929
0.90142,0.070658,0.95839,0.69989,0.01201,0.0048804,0.85329,0.46729,0.83672,0.22062,0.50252
0.80596,0.24858,0.99827,0.9379,0.55396,0.9127,0.63549,0.7801,0.56722,0.19176,0.66319
0.90625,0.51486,0.99898,0.37733,0.20611,0.72995,0.31344,0.11758,0.88861,0.69312,0.57462
0.9399,0.41717,0.81577,0.80484,0.3604,0.91381,0.28832,0.165,0.45586,0.24282,0.54039
0.0019221,0.61534,0.66123,0.66034,0.68048,0.85065,0.037314,0.68078,0.57114,0.69021,0.54494
0.89557,0.26686,0.068555,0.3136,0.78918,0.49834,0.43703,0.16841,0.26456,0.68388,0.4386
0.81664,0.70552,0.57654,0.99406,0.46119,0.49335,0.27396,0.6551,0.40706,0.29996,0.56834
0.60544,0.79117,0.97089,0.77338,0.59998,0.44907,0.15347,0.21123,0.70035,0.95618,0.62112
0.63547,0.89127,0.21629,0.68354,0.31506,0.025387,0.82025,0.43267,0.088707,0.93508,0.50437
0.39078,0.58793,0.23984,0.65357,0.36653,0.48125,0.40169,0.3338,0.26759,0.76784,0.44908
0.24038,0.96128,0.92355,0.27425,0.22328,0.25212,0.24699,0.23958,0.42825,0.82593,0.46156
0.61719,0.19387,0.80808,0.98563,0.1486,0.85303,0.2386,0.41694,0.3224,0.43404,0.50184
0.32742,0.098969,0.67117,0.049359,0.201,0.49914,0.27542,0.4196,0.59699,0.049145,0.31882
0.88668,0.8583,0.085062,0.17742,0.013399,0.58999,0.70786,0.75892,0.21397,0.96617,0.52578
0.48439,0.062468,0.17846,0.33826,0.88048,0.042721,0.35541,0.64074,0.82788,0.044623,0.38554
0.79083,0.051151,0.29643,0.27214,0.91345,0.60547,0.50222,0.7366,0.11212,0.88449,0.51649
0.52955,0.0054939,0.16287,0.26233,0.03887,0.68206,0.028196,0.49995,0.48069,0.27853,0.29685
0.59049,0.28742,0.91995,0.0060638,0.56453,0.36869,0.37136,0.021194,0.68725,0.55456,0.43715
0.76544,0.79134,0.24656,0.19981,0.36694,0.71957,0.12536,0.42989,0.016353,0.07102,0.37323
0.71031,0.80295,0.9102,0.91212,0.62954,0.13149,0.062137,0.77754,0.74215,0.62593,0.63044
0.7291,0.20301,0.79499,0.97457,0.42014,0.24572,0.48012,0.66897,0.85238,0.94532,0.63143
0.12873,0.69665,0.080084,0.10356,0.1312,0.51506,0.48178,0.44588,0.79818,0.52894,0.39101
0.66884,0.48334,0.33269,0.2588,0.9737,0.26436,0.78994,0.49707,0.32079,0.61628,0.52058
0.0068941,0.062934,0.92002,0.90616,0.83154,0.91367,0.67916,0.77706,0.69367,0.19886,0.599
0.45239,0.78889,0.0019245,0.55558,0.43325,0.058416,0.44196,0.83959,0.61826,0.74159,0.49318
0.93564,0.32531,0.74599,0.8729,0.43329,0.52156,0.65266,0.46901,0.1833,0.226,0.53657
0.41196,0.015292,0.75067,0.062123,0.43168,0.54278,0.61015,0.43623,0.081069,0.28396,0.36259
0.073227,0.72998,0.34638,0.65221,0.48176,0.38259,0.32689,0.10304,0.37041,0.37744,0.38439
0.4818,0.79562,0.69139,0.84979,0.51228,0.85503,0.46544,0.26485,0.62948,0.56273,0.61084
0.54116,0.39331,0.42046,0.13712,0.29218,0.0073232,0.9327,0.60926,0.89185,0.42082,0.46462
0.40018,0.55393,0.59626,0.50628,0.58721,0.13282,0.7616,0.65114,0.35109,0.3126,0.48531
0.27425,0.14953,0.33435,0.83303,0.23358,0.069241,0.49473,0.12215,0.40262,0.091214,0.30047
0.72055,0.34234,0.5663,0.65451,0.6525,0.70086,0.3011,0.085464,0.63344,0.26643,0.49235
0.89425,0.30027,0.71506,0.33035,0.36487,0.59235,0.90519,0.26453,0.94983,0.73873,0.60554
0.0044611,0.85074,0.69557,0.56243,0.33772,0.3328,0.077323,0.4583,0.65719,0.57195,0.45485
0.40211,0.9347,0.36053,0.94771,0.030124,0.4411,0.70071,0.70299,0.51017,0.61224,0.56424
0.74637,0.80144,0.33672,0.56409,0.85527,0.58916,0.50824,0.85343,0.6838,0.10634,0.60449
0.50196,0.019167,0.44261,0.90718,0.04467,0.94519,0.18038,0.36991,0.20524,0.095586,0.37119
0.43274,0.27756,0.10086,0.49892,0.23903,0.3496,0.55826,0.54807,0.42127,0.3855,0.38118
0.38066,0.28073,0.17991,0.12728,0.01569,0.75309,0.50496,0.72211,0.7611,0.26895,0.39945
0.19362,0.064149,0.42537,0.70215,0.97732,0.55158,0.043807,0.58215,0.27838,0.54219,0.43607
0.44332,0.11721,0.37994,0.76483,0.91837,0.6927,0.97062,0.12616,0.64641,0.38685,0.54464
0.56234,0.19835,0.39393,0.34024,0.35648,0.37304,0.11536,0.50121,0.81691,0.34351,0.40014
0.49854,0.11802,0.57552,0.51546,0.35528,0.86335,0.34401,0.45688,0.23809,0.77116,0.47363
0.2734,0.525,0.53111,0.87338,0.93761,0.048717,0.97884,0.63233,0.072634,0.21182,0.50849
0.35989,0.42668,0.75815,0.91575,0.62974,0.95591,0.75512,0.52611,0.85011,0.81603,0.69935
0.13213,0.76072,0.61723,0.39765,0.84127,0.03832,0.096206,0.9481,0.39602,0.53226,0.47599
0.90364,0.34004,0.6639,0.72736,0.22301,0.55545,0.45523,0.61026,0.54399,0.51836,0.55412
0.28605,0.87902,0.93654,0.80621,0.96908,0.52423,0.11287,0.65023,0.19089,0.85694,0.62121
0.94285,0.10345,0.29644,0.79903,0.44171,0.49252,0.029516,0.57264,0.57246,0.74169,0.49923
0.076606,0.78717,0.19349,0.53093,0.92413,0.98606,0.97529,0.30477,0.75364,0.20636,0.57384
0.86138,0.65784,0.10221,0.58046,0.96349,0.84487,0.75311,0.70305,0.24662,0.039941,0.5753
0.46211,0.11737,0.16162,0.41976,0.66612,0.97315,0.27965,0.53139,0.93069,0.16666,0.47085
0.78925,0.10297,0.88362,0.52224,0.97413,0.7561,0.72257,0.0026012,0.20561,0.26037,0.52195
0.079955,0.73533,0.82265,0.34339,0.13614,0.66589,0.83044,0.67362,0.13946,0.37883,0.48057
0.67836,0.51593,0.97806,0.26772,0.86691,0.37375,0.13663,0.082692,0.73882,0.37207,0.50109
0.38052,0.30217,0.29453,0.25981,0.46348,0.98785,0.38508,0.94323,0.167,0.925,0.51087
0.75434,0.8566,0.60239,0.10737,0.45547,0.65459,0.057533,0.021263,0.2898,0.93148,0.47308
0.51402,0.8753,0.3781,0.88451,0.53477,0.8926,0.10276,0.21205,0.70161,0.36135,0.54571
0.0013957,0.38431,0.32014,0.39335,0.18125,0.20938,0.59372,0.59447,0.17247,0.933,0.37835
0.056217,0.20172,0.50825,0.75921,0.14605,0.93107,0.42195,0.056499,0.6742,0.27981,0.4035
0.78009,0.96284,0.68824,0.49842,0.099032,0.28775,0.53811,0.01133,0.28284,0.58957,0.47382
0.17205,0.1701,0.67634,0.56959,0.55167,0.96744,0.62842,0.32455,0.52102,0.86494,0.54461
0.99411,0.83849,0.3474,0.74941,0.93941,0.66808,0.4812,0.28616,0.59516,0.33641,0.62358
0.95955,0.44208,0.962,0.67638,0.70608,0.95769,0.93988,0.83376,0.15524,0.83043,0.74631
0.46414,0.29869,0.52331,0.83163,0.53913,0.25983,0.35404,0.18674,0.35066,0.18972,0.39979
0.83569,0.38415,0.0094997,0.30902,0.83675,0.28134,0.78134,0.53151,0.15391,0.52525,0.46485
0.28324,0.71487,0.73439,0.44964,0.18208,0.13554,0.27277,0.63564,0.80619,0.66788,0.48822
0.28659,0.14244,0.24588,0.6919,0.071747,0.49866,0.986,0.9049,0.57521,0.76652,0.51698
0.74677,0.69533,0.67732,0.2824,0.58187,0.61887,0.81424,0.015987,0.21435,0.98787,0.5635
0.81734,0.63208,0.68215,0.80822,0.27966,0.66497,0.029324,0.54438,0.52897,0.87316,0.58603
0.18761,0.93146,0.97635,0.3312,0.62371,0.52706,0.45908,0.35857,0.33427,0.083195,0.48125
0.3904,0.23934,0.48627,0.70009,0.13727,0.82647,0.93005,0.82873,0.48495,0.65977,0.56834
0.4564,0.41846,0.034296,0.92685,0.04338,0.47606,0.38575,0.53406,0.99817,0.90247,0.51759
0.014755,0.78051,0.48529,0.39022,0.82309,0.87442,0.99836,0.19566,0.86997,0.30749,0.57398
0.41124,0.81634,0.36825,0.42622,0.091217,0.6675,0.73131,0.30082,0.338,0.73432,0.48852
0.98546,0.69877,0.089932,0.47074,0.63536,0.52527,0.14134,0.27552,0.9871,0.795,0.56045
0.93333,0.34837,0.20913,0.68037,0.35542,0.43837,0.90878,0.83359,0.39138,0.73398,0.58327
0.29066,0.29214,0.2968,0.024842,0.91784,0.68603,0.23428,0.49735,0.79058,0.38023,0.44108
0.21858,0.72267,0.77283,0.69328,0.61967,0.7623,0.51148,0.32941,0.0013441,0.58064,0.52122
0.17184,0.19491,0.15032,0.50542,0.017387,0.47121,0.046077,0.44227,0.16356,0.5721,0.27351
0.81832,0.085342,0.23284,0.24605,0.35193,0.40908,0.11424,0.40721,0.67593,0.54302,0.3884
0.35713,0.66159,0.6787,0.13156,0.43962,0.9372,0.57022,0.57764,0.7646,0.24695,0.53652
0.69386,0.29486,0.5707,0.6348,0.39889,0.24888,0.93533,0.4489,0.53178,0.63484,0.53929
0.66812,0.43901,0.17299,0.69438,0.92493,0.37061,0.63879,0.88968,0.48294,0.62982,0.59113
0.46502,0.10917,0.11312,0.10789,0.44573,0.93885,0.63381,0.92967,0.062876,0.30694,0.41131
0.94976,0.010364,0.16783,0.75527,0.83382,0.60586,0.51792,0.94286,0.74121,0.70108,0.6226
0.74472,0.87383,0.96412,0.98192,0.91863,0.28348,0.058626,0.82099,0.17952,0.034931,0.58608
0.77133,0.54053,0.33154,0.57822,0.85451,0.64238,0.4201,0.54591,0.1823,0.23627,0.51031
0.20541,0.25969,0.94263,0.64157,0.82906,0.38876,0.16841,0.74012,0.8728,0.35552,0.5404
0.17883,0.99642,0.95913,0.156,0.92894,0.42457,0.22308,0.1364,0.26018,0.54447,0.4808
0.082208,0.59813,0.029186,0.45491,0.3325,0.94367,0.3031,0.42822,0.66103,0.38109,0.42141
0.13617,0.096627,0.30516,0.82388,0.62725,0.20593,0.98019,0.43777,0.8352,0.53918,0.49874
0.025127,0.0068243,0.78609,0.44739,0.28874,0.86318,0.65623,0.28469,0.64457,0.26358,0.42664
0.17478,0.36862,0.53754,0.92641,0.74912,0.14774,0.0028877,0.12701,0.91692,0.67212,0.46231
0.11379,0.96023,0.11938,0.49242,0.36131,0.47,0.05878,0.33001,0.26452,0.24592,0.34164
0.94768,0.032442,0.90615,0.3685,0.66254,0.95362,0.094128,0.68532,0.41244,0.11179,0.51746
0.49184,0.46155,0.87706,0.66024,0.27796,0.65717,0.64541,0.89722,0.88234,0.33517,0.6186
0.427,0.80376,0.92309,0.86672,0.49965,0.58448,0.92476,0.16612,0.37436,0.25941,0.58294
0.83048,0.070177,0.28103,0.55504,0.61897,0.40979,0.25843,0.41675,0.38206,0.096334,0.39191
0.13128,0.6099,0.65619,0.841,0.49982,0.3072,0.16976,0.048765,0.22582,0.36697,0.38567
0.56785,0.56972,0.77878,0.59024,0.11066,0.64068,0.072019,0.36585,0.2873,0.74144,0.47245
0.066987,0.75717,0.24071,0.23091,0.011988,0.13247,0.20939,0.21418,0.90579,0.27777,0.30474
0.097102,0.78282,0.66752,0.61267,0.34379,0.69034,0.23356,0.30803,0.3573,0.2167,0.43098
0.67728,0.73601,0.010019,0.35591,0.23995,0.92761,0.76299,0.37939,0.68596,0.69887,0.5474
0.5904,0.96206,0.78135,0.53843,0.094138,0.88601,0.2575,0.46351,0.3308,0.75677,0.56609
0.80285,0.80312,0.87664,0.087474,0.66791,0.50242,0.33556,0.58856,0.35193,0.20672,0.52232
0.26215,0.098649,0.15006,0.32102,0.59439,0.15374,0.062626,0.0077822,0.77426,0.68205,0.31067
0.1205,0.71925,0.16185,0.12016,0.68115,0.14483,0.057828,0.13494,0.01478,0.18912,0.23444
0.070862,0.03786,0.30787,0.51574,0.39351,0.9952,0.4396,0.15144,0.77805,0.74117,0.44313
0.087644,0.47043,0.29283,0.40685,0.43024,0.87126,0.70725,0.014297,0.024584,0.23699,0.35424
0.59827,0.9262,0.33441,0.44303,0.099138,0.71515,0.72164,0.78247,0.94205,0.047568,0.56099
0.80035,0.46679,0.27914,0.044721,0.78755,0.89912,0.77568,0.83745,0.34442,0.19119,0.54264
0.37844,0.25633,0.021463,0.29328,0.24042,0.20259,0.34822,0.53715,0.12431,0.19274,0.25949
0.48862,0.40701,0.73492,0.2999,0.80714,0.91366,0.76511,0.33421,0.71934,0.033593,0.55035
0.61562,0.11218,0.050602,0.05521,0.02622,0.95544,0.52521,0.75625,0.58982,0.73891,0.44255
0.31942,0.84813,0.49365,0.11484,0.81227,0.66683,0.38178,0.71881,0.41863,0.055933,0.48303
0.585,0.29883,0.40956,0.58609,0.31562,0.14736,0.99153,0.10749,0.33426,0.037959,0.38137
0.92241,0.37314,0.98916,0.54346,0.56332,0.1879,0.2155,0.48531,0.2195,0.93687,0.54366
0.27762,0.9531,0.81493,0.3496,0.021606,0.34101,0.3844,0.09329,0.96925,0.19004,0.43949
0.16462,0.50703,0.50824,0.051478,0.36701,0.5848,0.99475,0.43513,0.696,0.016475,0.43255
0.15254,0.89954,0.046376,0.029327,0.57444,0.3404,0.2193,0.90399,0.68309,0.37165,0.42207
0.40112,0.20497,0.2377,0.88436,0.92124,0.78165,0.24192,0.5836,0.20186,0.12707,0.45855
0.68767,0.91074,0.75094,0.82291,0.22512,0.38675,0.41869,0.93579,0.10555,0.53129,0.57754
0.62119,0.28034,0.19776,0.40839,0.3626,0.1619,0.89353,0.44048,0.67031,0.21043,0.42469
0.47115,0.049914,0.49593,0.26972,0.68417,0.748,0.39164,0.55883,0.73225,0.61162,0.50132
0.58123,0.070604,0.37425,0.03359,0.40614,0.65796,0.57524,0.97596,0.44164,0.77784,0.48944
0.56946,0.0211,0.51227,0.40755,0.21984,0.23046,0.43855,0.91989,0.31904,0.28433,0.39225
0.36378,0.49932,0.81352,0.23482,0.022264,0.30112,0.29806,0.82593,0.1364,0.81458,0.43098
0.86109,0.55294,0.01853,0.50782,0.71365,0.69775,0.89346,0.70118,0.93729,0.010893,0.58946
0.81974,0.034268,0.51616,0.65333,0.75413,0.28,0.60305,0.88878,0.64323,0.78606,0.59788
0.49114,0.40346,0.87744,0.70818,0.82649,0.01067,0.095557,0.54328,0.85622,0.26436,0.50768
0.77555,0.63792,0.72506,0.89465,0.76799,0.20685,0.043304,0.15356,0.71831,0.12864,0.50518
0.22079,0.45356,0.46526,0.089786,0.50673,0.076509,0.16652,0.74771,0.33457,0.30505,0.33665
0.81888,0.98205,0.96897,0.57662,0.23348,0.2921,0.67376,0.57374,0.1997,0.9582,0.62775
0.33615,0.14966,0.32838,0.1131,0.77191,0.79256,0.58707,0.079192,0.1929,0.77541,0.41263
0.35339,0.83895,0.13389,0.69815,0.19034,0.39681,0.33895,0.92269,0.8384,0.62952,0.53411
0.86549,0.21629,0.064899,0.678,0.53512,0.51735,0.25572,0.85283,0.8232,0.016572,0.48255
0.47471,0.94412,0.45862,0.84997,0.53555,0.4341,0.024434,0.50436,0.87648,0.90825,0.60106
0.2852,0.1327,0.00013254,0.31796,0.53011,0.82918,0.67358,0.91301,0.75614,0.16851,0.46065
0.96402,0.34827,0.59849,0.73139,0.87082,0.3334,0.46304,0.16689,0.46639,0.45637,0.53991
0.12782,0.63993,0.89649,0.42743,0.17585,0.2949,0.058738,0.060173,0.02666,0.55047,0.32585
0.56305,0.3046,0.75451,0.6711,0.93984,0.48515,0.51809,0.7892,0.57117,0.76649,0.63632
0.92017,0.21031,0.60811,0.46573,0.6167,0.20309,0.6776,0.017316,0.22661,0.91447,0.48601
0.76843,0.53331,0.06838,0.19958,0.012018,0.96657,0.8322,0.44531,0.9905,0.79428,0.56106
0.48861,0.13059,0.21224,0.83111,0.32379,0.73877,0.15987,0.73147,0.053694,0.71439,0.43845
0.12174,0.98404,0.5931,0.26954,0.432,0.93051,0.50789,0.064098,0.65911,0.44917,0.50112
0.14717,0.77523,0.53126,0.087894,0.90046,0.86815,0.0563,0.64006,0.88926,0.34772,0.52435
0.66672,0.45446,0.44688,0.017031,0.86142,0.93782,0.47877,0.56983,0.9928,0.40413,0.58299
0.21984,0.8665,0.68902,0.17147,0.0090237,0.16908,0.20639,0.90162,0.70914,0.13193,0.4074
0.4252,0.66145,0.32238,0.59744,0.21065,0.18962,0.20832,0.71335,0.2527,0.27002,0.38511
0.48176,0.22067,0.35466,0.63773,0.74975,0.49242,0.61739,0.31945,0.3025,0.14179,0.43181
0.84434,0.28815,0.90883,0.11321,0.61386,0.2839,0.50813,0.53888,0.052151,0.43708,0.45885
0.21873,0.91834,0.69145,0.11593,0.35962,0.30606,0.30225,0.56145,0.7961,0.46995,0.47399
0.79117,0.41877,0.73953,0.35752,0.94982,0.75015,0.019577,0.75517,0.9118,0.34775,0.60413
0.071285,0.85509,0.094353,0.54957,0.91553,0.52201,0.051965,0.44091,0.69119,0.26138,0.44533
0.89591,0.45971,0.23202,0.19594,0.84969,0.74161,0.66222,0.10709,0.83617,0.45492,0.54353
0.65063,0.90442,0.11071,0.60383,0.016382,0.09121,0.90567,0.54762,0.64421,0.23588,0.47106
0.62057,0.078982,0.64575,0.1763,0.61892,0.97032,0.66919,0.33181,0.45789,0.024949,0.45947
0.5231,0.98919,0.72336,0.39694,0.59073,0.57318,0.50767,0.14555,0.29095,0.50114,0.52418
0.14187,0.40638,0.5931,0.80938,0.4706,0.67412,0.75718,0.1821,0.61964,0.76993,0.54243
0.42109,0.43899,0.48878,0.21683,0.83291,0.50154,0.10273,0.36436,0.8208,0.12284,0.43109
0.64936,0.73662,0.71066,0.10533,0.9586,0.42369,0.56011,0.098783,0.48312,0.15362,0.48799
0.30847,0.13092,0.34352,0.66306,0.5162,0.79667,0.5766,0.066874,0.24848,0.90868,0.45595
0.88951,0.98981,0.32366,0.98742,0.61386,0.65208,0.60135,0.79779,0.61045,0.37724,0.68432
0.17465,0.059914,0.15235,0.38342,0.013084,0.96537,0.31819,0.9556,0.02896,0.39718,0.34487
0.27781,0.36185,0.78045,0.44566,0.057312,0.047994,0.53081,0.76677,0.61463,0.93243,0.48157
0.78158,0.7549,0.32622,0.52198,0.64558,0.51124,0.6621,0.23131,0.98257,0.085919,0.55034
0.41268,0.98528,0.48526,0.61187,0.01122,0.76855,0.74156,0.21735,0.39732,0.26256,0.48937
0.078639,0.22012,0.48499,0.5153,0.83901,0.41315,0.40218,0.95269,0.3351,0.13375,0.43749
0.69544,0.92277,0.48752,0.50569,0.0046258,0.18847,0.77964,0.61083,0.79246,0.8379,0.58253
0.68736,0.081434,0.80614,0.13478,0.56991,0.57469,0.016103,0.93483,0.61478,0.66857,0.50886
0.42177,0.70277,0.4707,0.40889,0.98864,0.48525,0.11726,0.85809,0.34198,0.31638,0.51117
0.37753,0.86988,0.53143,0.025156,0.24836,0.72368,0.43238,0.26145,0.18941,0.21448,0.38738
0.49489,0.033001,0.37262,0.35668,0.27471,0.2644,0.74452,0.13168,0.80308,0.3044,0.378
0.34285,0.65934,0.038964,0.77214,0.69008,0.92725,0.062019,0.68747,0.72569,0.84653,0.57523
0.5538,0.8424,0.048919,0.7588,0.676,0.87443,0.33094,0.5185,0.45395,0.1795,0.52372
0.8474,0.046426,0.5236,0.2327,0.90327,0.54126,0.098685,0.85708,0.042738,0.14204,0.42352
0.2175,0.77746,0.35761,0.025324,0.83378,0.3632,0.78856,0.87966,0.67651,0.54524,0.54648
0.89889,0.099493,0.090939,0.034239,0.32417,0.16607,0.99808,0.41549,0.75433,0.69331,0.4475
